id,MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability,flud_0620_v1
647333,4,6,2,7,5,7,4,7,2,5,3,10,3,10,3,4,4,3,4,5,0.475,0.49099344
123531,5,4,1,7,2,2,7,8,3,1,6,4,6,6,11,8,6,7,7,4,0.53,0.53756046
1042567,8,9,6,6,5,4,5,1,6,4,7,9,5,6,6,8,2,4,5,4,0.56,0.5618446
165889,5,9,3,3,2,5,7,2,8,5,6,7,6,6,6,4,2,5,2,4,0.485,0.48813558
719145,2,5,10,3,5,4,3,3,4,4,2,5,4,4,5,7,3,6,3,7,0.44,0.4330408
124061,8,8,5,1,4,2,6,0,2,1,5,7,6,9,7,5,5,0,8,5,0.46,0.49293137
286737,7,9,3,4,4,4,6,8,4,4,5,8,3,6,6,2,4,6,5,7,0.56,0.53791356
302880,7,4,5,3,3,5,6,2,0,3,10,6,8,2,1,4,5,7,8,8,0.485,0.47596753
359038,6,7,4,7,4,5,5,5,3,9,9,7,4,3,2,4,7,5,5,6,0.56,0.5555724
676683,7,4,1,4,3,2,6,3,7,5,2,5,7,5,6,4,3,7,4,5,0.46,0.45790607
760675,4,10,3,7,4,5,4,4,3,7,2,4,5,3,6,6,7,4,9,7,0.525,0.53526855
535191,3,5,10,4,5,7,3,3,6,8,3,4,4,9,3,3,4,5,7,2,0.485,0.48669827
821020,4,5,5,2,6,3,5,6,4,5,6,5,4,10,3,6,5,3,4,3,0.49,0.47684994
153441,7,6,5,6,4,6,5,9,5,5,6,4,8,7,6,4,4,8,5,5,0.6,0.61337095
893551,10,5,3,9,8,5,1,3,3,7,2,4,4,1,5,3,2,6,1,11,0.46,0.4771438
1033204,3,7,7,8,5,4,5,4,1,2,6,9,4,5,2,4,6,8,5,6,0.54,0.52094364
197382,5,7,1,4,3,4,3,5,7,4,3,5,5,5,3,6,7,10,6,6,0.495,0.51347077
256215,4,6,5,5,2,10,6,3,4,2,1,3,3,2,3,6,5,6,5,3,0.405,0.4113853
111422,5,3,4,6,5,2,6,4,4,8,4,2,4,4,5,4,5,1,6,4,0.42,0.42161477
719067,9,5,4,8,2,6,6,5,6,5,5,3,7,1,5,4,7,2,2,5,0.5,0.4889853
288075,8,4,8,3,8,6,7,2,6,7,3,4,4,1,6,3,3,9,4,4,0.54,0.5120375
554726,7,4,4,11,6,2,8,4,8,3,2,7,2,4,3,4,6,2,5,0,0.515,0.47399813
85187,2,3,5,5,10,8,0,1,7,6,2,8,3,6,0,2,5,9,5,5,0.45,0.48065394
1042039,7,5,6,3,8,6,6,8,4,5,6,4,4,2,4,3,5,7,5,6,0.535,0.5325651
501377,7,5,4,3,8,8,5,3,5,5,7,3,7,7,7,5,6,7,2,7,0.56,0.5701923
192845,7,3,4,7,2,7,5,5,7,5,3,4,4,7,6,1,5,5,5,9,0.54,0.5221585
180779,6,1,6,3,5,3,3,6,6,3,3,2,3,7,7,6,6,8,3,5,0.455,0.46795127
813143,7,3,5,5,7,1,8,3,7,4,6,5,9,6,6,4,3,5,7,5,0.545,0.5527766
284448,4,4,3,7,3,11,6,3,8,3,4,4,4,4,2,7,5,3,3,4,0.47,0.4576193
580124,5,7,7,4,8,6,6,7,3,6,6,6,3,6,2,6,5,4,4,4,0.53,0.53785336
195271,6,1,5,7,2,5,3,4,5,2,6,7,10,3,4,2,7,3,3,5,0.425,0.45584452
532959,4,5,2,5,1,4,5,4,4,4,4,5,4,7,6,4,6,8,4,6,0.455,0.4731925
934822,2,2,8,7,5,10,4,6,5,6,10,2,3,7,2,1,3,3,2,2,0.43,0.4431112
720231,9,7,1,5,3,8,7,12,4,5,5,6,7,3,6,3,1,7,10,3,0.57,0.56983095
880578,4,5,5,6,2,3,6,4,5,7,5,8,6,4,5,2,6,6,3,3,0.46,0.4784318
999348,5,4,5,6,8,3,8,4,2,4,4,6,4,5,3,5,3,6,3,3,0.435,0.47302973
682624,4,4,3,7,6,6,8,3,2,4,2,4,6,4,3,3,4,4,8,4,0.425,0.44096664
299713,6,5,7,3,4,5,2,6,8,4,5,5,4,4,6,3,4,8,2,5,0.48,0.48524043
1033718,3,9,5,4,4,6,6,3,3,4,3,3,9,6,6,7,2,4,7,5,0.495,0.506945
713790,7,4,2,3,5,8,4,1,4,3,5,4,4,8,4,8,0,5,7,6,0.505,0.4703197
1095859,4,6,1,2,3,11,5,0,4,7,6,4,6,1,4,6,5,6,6,7,0.515,0.48113817
629849,5,2,4,6,8,3,5,5,5,9,6,3,5,5,3,6,7,5,7,4,0.525,0.5345757
105882,2,1,3,5,5,5,5,5,6,4,7,3,9,8,7,1,3,5,6,2,0.515,0.47668242
426806,5,3,4,4,1,6,3,5,2,4,7,3,5,3,9,6,8,4,5,2,0.425,0.44275448
293788,5,4,4,7,6,5,5,5,8,9,8,4,6,2,7,4,3,7,6,6,0.575,0.5678344
327866,5,3,4,6,5,5,6,3,8,3,5,3,4,9,0,3,2,2,3,4,0.41,0.4137811
91836,7,5,6,3,6,4,3,5,6,9,7,9,4,5,9,5,8,6,8,6,0.605,0.6199228
1082661,3,3,2,0,7,7,1,3,6,7,1,11,4,6,3,5,2,6,4,10,0.495,0.4650891
714212,5,7,3,3,7,8,4,4,5,5,9,5,4,6,7,4,5,3,5,6,0.53,0.55130416
851688,3,8,6,3,4,7,4,5,5,2,2,6,5,5,5,7,3,4,5,3,0.435,0.46909964
628511,4,2,0,3,5,3,5,5,4,5,2,6,5,2,2,7,1,4,7,5,0.375,0.3947851
822170,9,2,5,3,9,4,6,3,6,7,5,4,5,4,6,9,6,2,2,2,0.515,0.508561
849613,5,7,9,1,5,6,4,6,4,6,3,4,5,3,3,9,4,4,4,3,0.47,0.4759818
652105,3,0,5,1,4,9,3,8,1,1,4,7,3,0,11,5,3,9,2,10,0.425,0.46391392
544656,4,5,5,7,5,5,5,6,9,2,2,5,6,2,3,6,11,5,5,3,0.54,0.51658386
64743,5,4,3,8,6,6,6,4,9,3,4,5,3,4,4,8,5,4,6,3,0.505,0.51531297
792600,8,5,7,5,5,3,2,7,9,1,4,5,8,4,6,8,4,3,4,2,0.53,0.50999534
894383,6,4,4,4,10,3,4,3,6,7,6,8,4,2,8,4,8,2,6,3,0.51,0.5210859
7541,4,4,6,6,4,5,10,5,5,2,4,4,3,6,8,3,4,2,4,4,0.455,0.46929118
49188,4,4,7,7,4,6,5,5,4,5,3,8,5,10,6,4,8,2,3,4,0.52,0.5363165
1016928,4,4,3,4,6,5,2,6,6,5,3,7,6,3,7,7,4,8,5,3,0.49,0.4909882
1079256,3,3,4,5,3,5,4,5,4,6,9,5,4,2,5,4,7,5,2,4,0.45,0.45743626
104530,3,1,3,7,5,4,5,3,6,2,8,7,1,8,6,9,5,2,4,3,0.44,0.46853837
290079,5,4,7,4,3,6,5,2,8,5,4,4,5,6,4,3,3,3,5,5,0.505,0.47107452
236887,8,5,2,5,5,3,2,5,7,7,4,9,1,4,2,8,6,7,6,9,0.53,0.5307288
674339,4,4,4,4,2,2,3,2,6,6,7,4,3,3,6,6,4,3,4,3,0.39,0.40295327
398222,7,7,3,4,4,5,3,5,3,7,3,5,9,9,4,6,5,3,5,8,0.55,0.5376146
566779,3,4,8,5,4,3,3,6,4,5,4,6,5,3,5,5,6,3,6,9,0.475,0.48550937
851624,3,6,4,1,4,5,6,5,3,5,6,5,5,3,8,11,6,4,5,3,0.475,0.48578006
262082,3,5,8,5,5,5,6,6,2,5,3,5,5,5,3,3,7,6,3,4,0.52,0.479038
791896,5,8,6,7,3,5,13,6,5,3,7,7,5,3,3,6,8,3,7,3,0.575,0.5684062
761316,4,6,4,4,4,8,6,4,7,2,7,4,6,6,9,5,7,9,6,4,0.57,0.59702194
931338,7,3,3,5,5,7,8,5,11,4,6,4,5,2,2,5,5,7,4,3,0.505,0.5028479
1073540,2,3,7,6,5,6,5,10,5,6,5,1,8,4,7,6,7,9,2,3,0.54,0.5538491
740036,5,2,7,8,5,4,4,2,3,7,5,5,7,6,2,5,6,5,3,7,0.49,0.49927926
634515,4,3,3,7,6,5,4,4,4,5,4,4,9,8,3,4,11,4,2,2,0.465,0.48059654
354070,1,5,4,4,2,6,5,5,8,3,7,6,5,6,6,4,3,1,7,4,0.435,0.4775464
156704,3,3,3,8,9,3,5,4,7,5,5,2,2,6,5,2,8,5,3,7,0.49,0.48021835
407465,5,6,7,4,4,3,4,5,9,8,4,4,4,5,3,5,6,2,5,7,0.505,0.5248001
117100,3,9,5,6,10,3,6,1,1,3,6,4,5,5,5,8,5,6,6,6,0.525,0.5189189
57222,4,4,4,8,6,7,3,3,6,8,4,5,6,6,4,8,4,4,5,4,0.525,0.52815175
205678,5,5,3,4,8,3,3,4,6,5,5,5,4,4,9,5,6,4,4,3,0.46,0.48124158
706307,4,4,11,5,8,9,1,8,2,9,3,5,4,8,7,6,6,4,2,6,0.57,0.5542048
664036,4,3,6,6,2,4,5,9,4,3,6,6,2,3,9,3,3,6,4,5,0.455,0.46748376
664545,4,7,4,4,2,2,6,7,8,5,3,3,5,4,6,7,7,7,3,4,0.49,0.51194715
880167,4,8,6,5,4,5,6,5,2,5,5,3,5,5,6,5,4,4,4,2,0.455,0.47545725
64701,6,4,3,7,7,3,2,6,7,5,6,6,3,5,7,9,1,3,2,4,0.48,0.4873398
347159,4,1,4,3,4,5,2,3,5,3,6,2,4,6,5,4,5,5,5,2,0.38,0.3933886
181724,6,3,5,4,5,2,7,8,2,7,5,8,3,7,4,7,8,7,0,8,0.525,0.54273087
62950,9,2,10,4,4,5,2,7,8,8,4,5,3,6,4,2,4,6,6,8,0.56,0.5451108
237715,6,5,4,2,4,7,4,6,7,10,5,5,7,4,3,6,6,5,6,2,0.525,0.5369401
1078123,7,6,8,3,4,7,3,3,6,4,5,5,3,3,2,8,8,3,7,10,0.545,0.5269326
639055,6,5,5,4,4,3,7,6,3,6,7,4,4,11,5,6,6,7,5,6,0.575,0.5739805
719731,5,4,9,6,2,5,3,3,4,5,6,4,6,6,5,7,5,6,4,3,0.49,0.48964053
301314,4,4,3,8,4,7,4,4,5,1,3,4,2,2,6,4,1,7,6,2,0.395,0.40553826
533015,4,4,3,3,6,7,1,7,3,6,5,4,3,7,1,4,6,7,8,6,0.47,0.48381743
456973,7,2,6,6,2,5,3,9,6,5,3,4,3,7,3,6,4,4,7,4,0.5,0.48708802
122743,5,3,0,5,4,4,5,6,3,3,6,6,4,6,3,4,0,4,8,5,0.405,0.4084404
206533,7,11,5,2,5,6,6,5,6,6,2,3,0,3,5,6,6,2,0,10,0.465,0.49246114
1112648,3,6,3,5,7,5,3,5,4,3,8,8,5,9,7,5,7,7,5,5,0.565,0.56746376
982262,7,11,5,3,5,4,3,9,6,5,4,6,3,8,7,8,3,6,5,4,0.595,0.58648974
1089259,6,4,2,4,2,4,7,3,5,5,8,5,4,2,4,9,5,3,2,6,0.495,0.4671722
678587,5,3,3,7,4,7,4,6,3,8,4,9,1,6,3,5,7,4,6,5,0.53,0.5203217
987244,5,3,3,5,3,3,2,9,9,4,7,5,8,3,5,3,6,6,5,7,0.54,0.5190746
221406,4,8,6,3,8,2,2,6,5,7,3,2,5,7,3,7,8,2,11,5,0.525,0.5373951
970655,3,5,3,11,3,6,4,3,9,5,3,6,6,2,2,9,6,6,4,4,0.555,0.5107085
135196,8,3,6,7,6,3,4,7,7,4,5,7,2,5,4,5,4,4,10,5,0.545,0.5382962
728059,5,7,5,5,7,4,6,7,3,1,3,3,9,5,4,3,3,6,3,4,0.455,0.480713
600046,5,4,4,4,4,7,6,5,6,2,7,1,8,2,7,4,8,4,3,5,0.5,0.48660314
802459,8,10,4,3,3,6,5,4,4,4,6,5,4,4,8,7,3,5,6,6,0.55,0.5384022
42777,6,5,3,3,2,9,1,6,6,5,7,4,3,4,6,1,8,3,7,5,0.445,0.48891327
807183,8,4,10,6,5,3,3,4,7,7,5,6,5,4,6,7,4,7,5,6,0.59,0.5776837
757138,6,2,4,3,5,2,4,4,5,3,2,7,5,4,3,5,6,4,6,2,0.405,0.40477687
275817,3,2,5,3,3,5,5,8,5,4,4,5,7,3,7,4,1,6,5,8,0.46,0.47125253
513044,5,4,3,8,4,3,6,5,6,5,11,1,3,10,4,4,3,3,3,4,0.47,0.48196816
87375,3,5,8,6,8,3,5,7,6,4,4,6,6,5,4,7,4,4,5,3,0.52,0.537808
807370,7,8,3,5,4,6,4,5,3,3,3,4,7,3,5,3,6,5,5,3,0.44,0.470766
947463,2,7,3,11,6,4,7,1,5,3,6,2,6,4,6,8,4,9,8,6,0.545,0.5543921
465720,4,4,2,7,7,4,5,6,3,7,3,2,5,3,9,7,5,2,2,6,0.51,0.47800612
244512,2,3,9,4,10,5,5,3,6,7,5,3,4,9,3,10,4,3,2,3,0.505,0.49067724
715717,3,3,3,4,4,2,5,6,4,2,5,2,5,6,4,5,5,6,8,3,0.42,0.41395146
345757,6,4,6,5,2,5,9,7,5,5,8,5,5,7,5,7,8,4,6,3,0.565,0.5810095
164523,6,2,6,7,6,3,3,3,3,4,6,8,3,7,5,4,4,5,3,2,0.495,0.44250342
835798,4,6,6,5,6,5,5,5,4,5,8,6,4,7,4,4,5,5,3,7,0.535,0.53763777
996924,7,4,4,3,8,4,8,8,3,10,3,4,6,6,2,6,7,3,2,6,0.52,0.5231361
593260,3,3,4,6,6,3,4,4,6,3,4,8,3,7,8,7,3,6,5,6,0.52,0.50059736
185493,6,6,3,6,6,8,6,9,4,5,5,3,3,1,5,5,4,6,6,6,0.55,0.5370078
244363,6,5,8,7,5,5,6,5,6,5,6,4,9,5,5,7,4,7,7,4,0.59,0.6113342
319646,6,5,4,5,6,4,5,6,8,5,5,5,3,7,3,4,5,7,4,3,0.495,0.5176501
502251,9,5,9,3,2,5,4,7,6,6,3,5,6,2,5,2,4,4,8,3,0.485,0.48743713
701286,2,4,8,2,4,4,5,3,6,8,7,8,5,6,7,6,6,3,7,7,0.565,0.5496142
106357,5,3,3,2,3,3,4,1,7,2,3,7,9,7,5,2,4,5,2,2,0.415,0.39629662
539546,6,5,5,8,4,7,5,3,4,4,8,7,6,7,4,3,4,5,4,6,0.53,0.54731506
1042980,2,4,5,4,9,3,6,6,8,5,3,7,9,3,4,4,3,5,4,3,0.475,0.48288077
625560,10,5,7,2,3,4,4,5,4,10,1,7,7,5,4,1,4,6,5,4,0.49,0.512854
1113033,5,5,4,2,8,6,5,5,6,6,8,8,5,2,5,5,5,3,7,7,0.54,0.5656517
195245,3,7,6,4,3,6,7,8,8,4,7,1,1,5,8,7,6,3,3,7,0.525,0.53695667
343344,9,4,7,4,6,7,5,5,4,8,3,3,4,6,7,8,4,3,7,7,0.575,0.57022893
853135,7,4,3,7,3,5,3,5,4,4,4,6,4,7,0,4,4,3,8,9,0.445,0.47737992
467882,6,7,2,3,3,5,3,4,5,6,5,11,6,4,4,5,3,5,6,2,0.47,0.48027268
158516,2,3,5,2,1,2,5,9,3,9,2,2,1,5,5,5,4,4,6,4,0.385,0.40252638
647451,3,4,3,8,6,7,3,5,5,4,3,6,5,4,6,5,4,2,6,1,0.425,0.44770628
1085613,3,6,6,3,3,8,4,5,4,6,4,3,1,2,9,7,6,3,7,5,0.52,0.48322412
190450,4,6,4,6,6,7,6,5,4,7,7,3,8,6,3,4,5,3,8,7,0.55,0.56818354
1034989,5,5,3,5,3,3,5,7,3,4,4,4,9,7,4,5,8,1,6,3,0.515,0.49224848
1063437,3,3,7,4,4,3,3,4,4,5,8,3,4,4,8,7,3,7,6,4,0.49,0.4784566
974038,2,4,3,5,4,6,8,3,4,5,2,5,4,3,6,5,8,4,5,4,0.425,0.44712293
948901,8,6,5,2,3,4,8,5,7,8,5,3,5,4,4,6,3,4,4,3,0.485,0.48576134
20450,7,5,7,6,5,8,5,7,7,5,3,4,7,4,6,5,6,9,3,5,0.58,0.6051941
1016782,2,4,4,1,4,5,1,7,6,5,4,5,4,5,2,3,4,0,9,4,0.415,0.4106602
1018373,6,7,5,6,3,2,5,2,5,4,7,4,1,2,8,4,7,3,6,7,0.515,0.4814354
324048,5,5,4,4,4,5,4,6,5,2,8,5,5,5,5,5,4,2,4,3,0.43,0.44850042
373898,5,5,4,3,7,6,1,4,4,2,5,6,3,4,3,8,3,4,4,5,0.43,0.43225673
240608,4,3,5,7,7,6,2,2,2,10,4,7,1,7,4,5,4,1,6,7,0.51,0.485497
638991,5,6,7,8,3,4,5,4,5,5,5,7,2,5,2,7,1,5,4,6,0.48,0.49363756
634054,4,4,5,6,5,2,4,8,4,4,5,3,4,5,3,4,3,4,9,5,0.455,0.46092704
545090,3,4,4,1,2,3,5,5,7,9,6,6,4,3,5,2,8,6,5,3,0.455,0.4406971
982368,8,1,6,3,2,4,6,3,5,5,2,2,4,6,7,1,8,5,3,5,0.41,0.4280544
756980,5,3,6,4,5,6,3,3,6,8,5,3,5,4,7,9,7,5,5,3,0.51,0.5195052
61156,10,8,4,5,4,3,5,3,5,4,3,4,5,7,4,7,9,9,9,3,0.575,0.573001
249791,4,5,1,3,5,10,5,3,6,7,7,7,3,5,5,5,5,4,2,4,0.5,0.48650163
1001817,5,3,7,6,4,3,5,4,10,3,7,6,9,5,6,10,6,8,5,4,0.59,0.6060418
669042,4,6,2,5,4,8,4,3,6,5,5,4,3,8,5,4,6,3,3,5,0.48,0.47369823
1057530,5,9,2,7,4,7,5,3,5,4,3,6,7,6,5,4,7,3,3,3,0.485,0.4943262
626598,6,9,5,6,7,4,3,4,5,7,3,7,4,2,6,4,6,2,8,8,0.545,0.54687977
592351,2,6,9,7,3,3,5,6,10,8,8,2,3,6,3,7,7,4,7,2,0.565,0.5553858
637672,10,10,4,7,6,5,5,3,4,4,6,4,3,5,6,6,4,5,5,5,0.545,0.5425103
1036175,6,5,5,4,7,5,6,4,10,4,5,3,7,5,2,4,5,9,3,3,0.51,0.5230142
293745,0,6,5,2,11,2,3,6,2,8,3,6,8,5,5,11,5,6,7,2,0.525,0.5209814
498156,8,3,3,2,6,5,2,3,2,2,6,6,8,7,5,5,5,3,4,6,0.405,0.46054712
1088263,6,5,7,5,5,5,14,4,6,3,2,3,2,2,6,3,4,4,8,4,0.51,0.4845209
686855,7,3,7,8,6,5,11,2,5,7,5,4,4,5,8,6,5,0,5,5,0.565,0.5665653
798084,6,5,3,2,4,3,4,6,5,4,8,4,6,6,2,6,6,5,3,4,0.45,0.47693437
853080,6,10,5,7,5,3,6,5,6,4,3,3,6,4,8,6,2,5,5,7,0.555,0.54733694
1084560,4,8,2,2,2,4,5,11,8,3,5,5,5,5,5,7,4,6,2,3,0.465,0.48626566
751936,6,7,3,7,8,5,4,5,9,4,2,6,4,5,7,7,5,4,5,4,0.545,0.5529292
37878,1,5,3,5,5,6,0,3,2,8,6,5,4,4,3,6,1,6,2,7,0.385,0.4253831
147221,6,4,3,1,5,2,2,5,7,7,2,3,4,9,5,4,0,11,7,6,0.48,0.47908014
42476,4,3,3,9,3,3,5,1,4,4,5,9,6,8,2,3,6,7,8,6,0.52,0.49517462
1064318,2,3,5,3,6,6,4,8,7,6,5,5,7,5,5,4,6,6,0,4,0.475,0.5093674
705072,5,2,12,4,5,3,2,7,5,5,6,5,5,8,4,2,1,3,5,4,0.445,0.47355282
48127,4,6,5,5,3,5,6,9,5,4,4,8,5,5,7,7,4,4,6,3,0.53,0.5374751
218486,6,1,6,6,8,0,7,3,1,11,4,5,8,3,8,2,6,7,5,4,0.54,0.534786
153160,3,8,2,7,2,5,7,4,9,4,6,4,6,4,4,3,7,5,5,5,0.54,0.49979255
1082506,5,8,4,4,6,3,7,5,3,3,4,7,5,3,6,4,8,8,4,5,0.51,0.5339909
638353,4,5,4,5,4,6,6,6,2,10,3,6,5,4,5,5,9,4,4,4,0.505,0.51595765
747413,4,4,4,3,6,4,3,4,6,2,6,3,7,5,8,4,6,5,4,7,0.52,0.48307833
491874,11,1,3,5,4,1,5,7,3,8,5,3,4,10,4,3,16,5,4,2,0.55,0.49081543
576910,5,4,7,2,5,5,3,5,2,3,4,4,2,8,6,9,2,4,11,6,0.485,0.48913994
980443,5,7,5,3,3,4,7,3,7,4,7,4,3,3,5,4,9,8,9,5,0.53,0.5458007
1004380,4,4,7,5,4,7,6,5,6,5,5,8,4,2,3,2,4,5,6,5,0.475,0.48939934
635557,7,8,7,4,2,2,3,5,4,3,3,10,9,6,6,4,7,6,2,6,0.525,0.53827244
25161,4,9,5,5,6,2,7,7,4,3,6,2,5,3,7,7,5,7,6,4,0.525,0.53264946
296556,2,8,5,5,2,4,6,6,8,1,3,8,5,6,4,3,7,5,3,5,0.48,0.4796417
143792,6,3,7,4,2,5,3,8,7,3,3,7,2,5,4,10,5,2,2,6,0.515,0.47371906
523946,6,5,6,4,6,6,6,5,10,5,7,6,3,2,4,4,5,4,8,3,0.525,0.5352914
152918,10,5,8,2,6,2,12,5,5,3,5,7,5,6,6,4,5,6,5,3,0.585,0.5694808
611678,3,5,6,7,4,3,14,0,2,5,7,4,4,3,5,5,4,5,3,3,0.445,0.4627087
598141,4,4,5,6,10,3,3,4,3,3,4,8,8,4,5,7,2,4,4,9,0.54,0.49308643
585389,8,4,6,4,5,4,5,3,7,8,4,6,5,3,4,6,4,6,4,5,0.525,0.51796025
1074241,2,2,4,5,5,4,4,6,8,6,2,4,5,4,5,2,3,4,5,4,0.42,0.40678763
31446,5,5,7,10,7,4,2,5,0,4,3,7,8,4,3,1,5,3,6,3,0.515,0.47282696
845746,3,7,5,4,3,5,3,3,8,5,5,5,4,5,6,4,8,7,2,8,0.515,0.5159129
397431,5,1,1,5,6,5,7,6,7,1,8,5,3,5,4,0,5,3,7,0,0.41,0.423398
588332,6,4,6,1,4,11,6,3,5,3,3,6,6,3,11,4,5,14,6,4,0.575,0.5562738
938413,3,5,8,7,1,2,5,3,7,5,6,6,4,7,4,6,2,5,3,3,0.47,0.4686906
323271,5,2,4,5,3,5,7,5,4,5,5,4,5,8,5,7,3,4,5,5,0.465,0.4825877
751245,1,5,2,8,5,5,0,6,8,2,3,3,8,6,1,4,5,2,8,7,0.425,0.45589572
246266,4,7,5,5,2,6,9,5,7,3,3,6,9,0,4,7,6,4,4,4,0.555,0.51343155
132693,4,2,4,6,10,7,3,5,2,6,5,5,7,7,7,2,4,2,4,4,0.48,0.48636353
294071,5,8,4,3,6,4,6,3,4,5,2,4,5,5,6,3,6,7,6,4,0.49,0.48802012
1004281,3,7,7,3,3,4,7,4,3,12,9,6,7,4,4,2,2,1,5,8,0.54,0.52271396
462815,6,6,4,4,2,4,4,3,8,3,4,6,11,5,6,1,3,6,6,5,0.465,0.49135146
969646,1,10,6,3,6,6,1,9,6,4,3,4,4,4,5,5,1,12,6,3,0.515,0.5095813
1048974,8,2,5,6,5,6,9,2,7,9,6,4,3,2,4,7,3,5,8,6,0.54,0.5448534
981130,4,5,5,4,3,8,3,8,8,4,6,5,8,7,8,9,8,6,4,3,0.59,0.5920677
724263,5,4,3,3,4,6,7,5,4,6,6,4,6,4,5,8,4,3,7,1,0.47,0.481394
425024,9,8,9,1,2,5,5,8,8,6,3,2,4,2,2,6,3,3,3,5,0.445,0.48191336
824192,5,7,6,8,3,5,7,3,3,2,8,7,4,4,6,5,6,3,5,7,0.56,0.5332484
675975,2,7,4,8,3,3,4,9,2,3,3,6,8,9,6,4,7,4,4,8,0.55,0.5326333
249723,4,4,5,7,8,3,5,4,8,5,11,7,5,6,4,3,2,2,6,7,0.545,0.53614783
327054,5,8,4,3,7,5,5,4,5,2,3,6,9,8,5,6,10,2,4,4,0.545,0.5282081
953543,9,5,10,3,4,5,9,7,4,6,5,4,4,5,4,8,6,4,4,4,0.575,0.56435025
614918,6,5,7,5,12,2,5,3,9,5,4,7,6,4,7,4,3,5,5,6,0.56,0.5701447
658171,12,1,6,4,4,3,4,7,4,9,7,2,3,4,4,8,8,5,1,8,0.535,0.5342555
814736,7,7,7,7,3,4,4,5,3,5,8,5,5,4,7,6,3,6,7,0,0.525,0.52585155
906232,4,4,7,1,9,8,7,8,3,4,3,7,7,3,3,7,1,5,3,2,0.48,0.50646496
391423,7,5,6,9,7,3,4,4,7,5,5,2,3,1,4,4,4,6,3,3,0.47,0.4743432
845044,6,5,6,8,7,6,5,8,6,4,6,5,4,6,8,4,3,6,4,5,0.57,0.58640826
506035,6,5,3,2,1,5,8,6,5,4,4,3,6,7,6,4,5,5,5,7,0.5,0.49289858
227155,8,5,3,5,2,3,9,4,4,8,11,7,6,3,1,6,2,3,3,4,0.49,0.48704517
775716,7,4,3,6,4,4,2,7,8,3,7,4,5,3,4,3,3,6,8,4,0.47,0.48339134
653811,4,3,10,5,7,5,2,4,10,6,6,5,3,4,5,9,7,9,1,6,0.575,0.5570405
373584,5,6,3,10,6,6,6,3,3,3,5,8,5,7,5,7,4,11,4,4,0.575,0.5767603
846148,2,8,3,5,2,5,4,4,10,8,1,7,4,4,6,4,4,5,6,2,0.51,0.46600026
318772,4,9,6,6,6,6,5,7,5,6,2,3,5,10,8,1,3,7,2,5,0.53,0.5544045
390931,3,4,2,6,0,5,1,6,8,0,3,6,7,5,6,1,1,5,1,5,0.415,0.40407985
816223,7,6,6,4,3,3,6,7,6,3,4,3,5,8,5,4,4,4,6,3,0.485,0.4900015
979964,4,6,1,5,4,4,6,10,9,3,3,4,7,3,5,7,6,7,2,3,0.52,0.50285274
834510,6,1,8,5,5,4,3,8,8,5,3,3,2,5,5,1,3,5,5,7,0.435,0.46899307
288453,8,4,6,9,6,5,7,9,3,6,3,5,7,3,5,4,2,6,2,7,0.57,0.56058145
823978,9,2,4,1,2,3,8,1,7,6,1,3,4,6,6,9,6,3,7,8,0.465,0.48647204
837528,4,2,6,4,5,6,5,4,8,3,4,4,5,6,4,3,11,7,4,1,0.48,0.48686424
111397,4,4,2,5,6,3,4,5,6,4,7,3,5,6,4,5,7,8,0,7,0.465,0.506269
787204,5,1,6,4,5,6,4,8,5,5,4,1,6,4,4,4,4,4,5,7,0.435,0.47830063
600926,6,5,4,0,4,4,7,4,2,6,11,9,3,10,6,4,5,4,8,7,0.55,0.5641711
892222,9,4,6,7,2,7,6,6,5,6,9,5,4,4,4,4,9,4,4,7,0.57,0.58424926
473283,15,4,3,4,1,4,6,2,4,1,3,9,4,3,4,5,6,3,4,11,0.465,0.47070783
573556,8,4,5,3,3,5,3,5,5,5,9,5,5,5,3,4,5,7,4,3,0.48,0.48964268
573676,6,3,3,6,8,6,4,6,7,4,3,5,8,5,8,6,6,4,5,6,0.57,0.57397664
177693,4,3,3,9,1,6,5,6,9,8,5,5,5,3,4,9,6,4,2,2,0.495,0.5012169
1046811,7,7,5,4,5,8,5,8,2,7,6,6,4,5,5,5,9,5,4,5,0.57,0.57865226
404936,5,4,3,5,5,2,4,3,4,7,4,3,4,5,4,5,5,8,8,6,0.445,0.4802202
188872,3,5,4,6,4,4,5,13,6,6,5,5,6,1,5,2,6,3,2,6,0.485,0.48505628
316283,5,2,4,6,7,7,4,6,5,6,8,3,4,7,5,4,6,5,2,7,0.525,0.53660923
253613,5,3,4,4,4,3,8,9,7,7,4,4,6,5,3,6,2,5,3,4,0.5,0.5051524
952092,2,7,3,2,7,11,6,4,7,4,3,1,2,7,6,2,2,6,7,7,0.5,0.49112844
966593,3,3,5,4,5,4,3,5,3,4,6,5,5,3,4,5,4,7,9,3,0.435,0.44706374
794455,3,5,6,5,6,4,4,3,4,6,7,4,8,5,4,5,2,2,5,7,0.5,0.48310578
827382,7,2,3,4,7,3,5,6,5,5,6,9,5,7,9,5,1,2,4,9,0.525,0.5376924
